,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
16185,22382,21936,84378,20725,23209,22144,23311,23247,21212,22720
16186,23310,22693,84077,22355,22382,22993,22383,22725,23203,20725
16187,23493,23412,21929,23152,17003,21928,21498,23232,21155,23089
16188,22960,22619,22555,21915,22554,22488,22326,22938,21314,20726
16189,21670,21671,21672,23029,22773,23028,23031,22775,23034,22805
16190,22469,23322,23321,22795,22457,22487,22488,22158,22423,84945
16191,23439,22730,22300,22301,22632,22193,22722,22191,21136,22972
16193,22746,21790,22747,23076,21731,22941,22502,15036,21888,84988
16198,22086,23394,22692,22197,22084,21523,46000S,48138,23084,22366
16200,82482,22867,48138,22423,84836,23236,23170,22692,23207,21485
16201,23207,23206,22457,23172,85099F,23200,23208,22382,22865,21257
16202,22139,22423,21914,22834,22222,85035C,22782,85034C,21617,22295
16203,22749,22149,23229,20972,22621,23127,23078,22940,22147,22751
16204,22726,22730,22632,21231,21232,22729,23439,22646,23076,22693
16205,21891,22383,20728,22382,23208,23206,22630,22725,23497,23200
16206,22646,23076,23332,20685,23329,48194,23169,22964,22693,21340
16207,23328,21340,22139,22185,23169,23131,84879,47591D,22927,22467
16208,47566B,72741,21733,22767,84879,21166,22960,22283,23329,82582
16209,84347,84755,84836,22470,21175,22501,22960,21868,84947,23298
16210,85099B,21326,22464,84945,22139,22621,22993,82583,79321,22867
16211,22750,22722,22751,22961,22989,22149,85123A,20728,22969,23209
16212,22384,23298,20971,22147,20725,22734,22457,22961,22720,23318
16213,23144,22464,23274,22960,84970L,22776,22082,23145,85123A,72760B
16214,23175,22993,22965,84380,22937,22849,23172,21166,85152,22961
16215,22992,22867,23176,22865,23439,22633,23201,21790,23320,21327
16216,82484,22297,22585,72807C,22139,22357,POST,21165,22854,22358
16217,22424,22960,22188,82494L,22854,22173,84406B,21175,21166,82482
16218,21977,22178,23206,22966,22794,23207,23202,23080,82484,22470
16221,23350,23319,23500,23320,21843,22605,21833,23301,22946,23080
16222,22413,21669,22624,22625,85066,22192,22193,22795,22771,21770
16224,22037,22595,22469,84945,85123A,22456,22652,22767,21876,22030
16225,84970S,23298,21165,22960,21166,84836,82600,22139,23107,21908
16226,84945,84949,21695,21696,21326,21694,84978,22792,21689,22800
16227,22457,22693,23108,23298,22501,22752,23078,23144,15036,22720
16229,22910,22384,22383,20725,23188,23353,23349,23350,22553,23234
16230,20727,84949,20723,84945,23207,71477,20726,23208,22356,22384
16232,23159,22469,84755,21135,84992,22296,22297,22457,22294,21733
16233,21259,22077,22078,23328,22910,23494,22080,22652,22734,22739
16235,82482,22960,23240,22791,21430,22178,23243,23245,21713,22173
16236,22653,20750,23493,23517,23516,23192,23126,23513,22722,23166
16239,20728,22383,23332,20725,22694,20726,23207,23208,23321,20727
16240,23234,22492,23353,22866,23080,84988,22865,23247,23318,23077
16241,22090,23068,84347,21770,23583,22112,21937,21174,22804,22617
16242,21588,22662,21584,21733,23356,22457,22738,22189,22507,21181
16243,23301,22191,22193,22624,21259,22844,22796,23341,22845,22668
16244,21485,84380,84536A,22296,22294,22173,82552,21890,21135,21539
16245,22617,22595,23319,22577,22464,84945,22865,22485,47590B,22318
16247,22084,23077,22139,22423,21411,22499,21624,22693,21622,22554
16248,23154,22632,22633,23439,23159,23158,22810,84347,22739,23267
16249,21746,23227,22089,23491,22822,84978,21484,22784,84029E,23298
16250,22457,22470,21232,22508,48194,22120,20724,23198,84970L,22644
16252,22382,22360,22391,22358,22329,22356,22355,22354,22353,22352
16253,22149,20982,84347,20981,23192,22741,22576,22620,21832,23213
16255,23110,23148,23308,22767,82482,22467,23112,16161P,21500,22979
16256,47566B,22083,84991,22908,21210,84987,23307,22087,22498,22086
16257,22430,22138,22781,22582,22664,23427,22663,22617,21794,23163
16258,23503,23535,23234,22142,22940,23080,22961,22960,22741,23127
16260,23439,22865,22112,22632,22114,22867,48138,23553,22835,22910
16261,22301,22300,22633,22910,22867,23240,23103,22470,21756,22469
16262,22356,22344,22345,22346,22348,22349,22350,22351,22352,22353
16265,22980,23201,22423,22666,22837,22978,23241,84347,21937,22418
16266,22427,21524,84970L,22178,21745,23283,23206,84970S,48129,20726
16268,22720,16161P,22781,21977,21497,84946,23230,22835,22617,22989
16270,22418,22525,22763,22926,22520,22524,85174,71477,22557,22084
16271,21790,21931,22112,21733,23202,20723,84992,22189,23504,84836
16272,23203,22663,23344,23343,23581,23582,22381,21669,21668,20724
16274,22578,22577,20750,22580,22170,22910,22940,22736,22575,22604
16275,23110,23078,20685,82483,47566,23118,48184,22178,21523,22791
16276,21166,21175,85150,21908,21907,21181,22114,23077,22197,82600
16278,22303,22776,23245,23294,23170,22838,22302,22960,23171,22304
16279,23207,23355,22632,22178,22084,23328,85123A,23169,23201,23301
16281,22568,22750,22384,22382,22569,22383,22751,22940,22570,22141
16282,22791,21531,21733,21843,21217,84949,84947,22667,71477,22665
16283,23230,22941,21889,22983,22571,23148,21497,22027,22636,23079
16284,22460,23489,21326,23569,23311,84836,22144,21790,23318,22624
16287,47566B,20975,22128,21380,20973,22668,84536A,21086,21094,22333
16292,21124,22909,84987,21210,23306,21977,23318,22739,23314,47591D
16293,22457,22865,82483,21485,22456,23356,22197,22699,23165,22488
16295,22621,21955,22960,23175,22666,22531,48187,21756,23174,84077
16297,22728,22726,22625,22617,22730,22192,22193,22374,22666,21935
16298,21136,22725,21340,21754,22776,22784,22192,22193,21755,23321
16302,84970S,84970L,23254,84978,23256,23084,22465,22464,21731,23108
16303,21156,22273,22086,22271,23301,22274,23390,22898,23389,22899
16305,22554,23207,20726,20728,21928,85099B,22384,22411,22385,20725
16306,22084,22489,21889,22150,20971,22139,22645,22549,21914,22523
16308,16015,21683,22776,15056BL,15036,15039,15056N,84945,17003,84279P
16309,22835,21890,23319,22699,22791,22295,22619,22636,23082,22090
16311,22189,23311,23319,23350,22086,22560,84029E,22910,47591D,22083
16313,84077,71053,22960,85123A,22149,22749,22751,22077,22652,22750
16315,22846,22776,72760B,22666,22784,22960,37446,22424,22840,22829
16316,22386,22966,22630,23189,22961,22698,22418,22424,23194,22979
16317,23174,23175,82583,23298,22502,82600,84991,21498,21212,20749
16318,22619,21889,22548,22139,21891,21890,47591D,22620,22550,22622
16319,22943,23079,22780,22752,22834,22466,22941,23108,79302M,23010
16320,21169,22624,23298,20971,15036,82600,23191,21175,21889,16156S
16321,47566,22083,22088,22961,22499,21199,84879,22457,21055,22435
16322,23263,22121,23266,23264,22077,22601,22602,22158,22578,22571
16323,47566B,47590B,47590A,22668,23313,22669,21621,22430,84879,22784
16324,47566,22084,22158,22423,22197,23321,22151,22148,47590B,23298
16325,22083,22457,47590B,22139,47590A,22488,23165,23167,21754,21172
16326,21481,23130,21754,85015,23396,22423,22622,23084,23300,21484
16327,85123A,22637,23209,22776,POST,23206,22224,21730,23204,20718
16330,23333,22138,23329,23332,22617,23323,23334,23103,22694,23322
16332,23078,23148,22865,85014B,85123A,23284,85066,22423,22645,23298
16333,21889,21914,22910,22439,21892,22084,22549,21790,47566,22560
16337,22139,22273,22271,21891,21892,20975,22620,21914,21890,21790
16338,23298,84945,23082,22090,22791,47566B,22938,23109,84879,22487
16339,48138,48185,22568,48129,23284,22690,22271,48173C,22150,22274
16340,22964,23076,23240,22197,22749,23301,23320,23298,23234,22144
16341,22991,22992,23583,22384,20728,23504,23247,23582,23313,22411
16342,23084,20712,22386,23199,22941,22969,20685,22179,79321,84946
16343,23569,22759,22301,84378,22606,22558,23351,23352,22300,22501
16344,22424,22426,22429,22425,82484,82482,22855,82494L,82486,23245
16345,23130,84947,22079,22423,22111,21314,23247,23215,22080,22113
16347,22835,23503,22114,84029G,22469,21928,23201,22411,84030E,21929
16348,22693,23084,23091,22113,23080,21915,23177,21914,20828,20685
16349,21907,22560,22488,21912,22635,21621,23298,22693,21843,22634
16350,84836,22464,22297,82482,22173,22596,84879,23330,23199,22867
16351,85099F,20727,22382,20725,22662,22385,85099B,21929,23206,21933
16352,21169,21907,21181,22895,22919,23301,22367,85152,21908,23298
16353,21216,21164,21479,23503,22961,22674,84836,21754,84029E,48194
16354,23084,23320,22941,22909,23188,22865,23080,22925,22991,22720
16356,21907,85150,21169,23426,22412,21164,21903,22115,21179,22670
16357,22865,23170,23298,23427,23172,23323,23103,22699,84755,23173
16358,22149,22273,21485,22274,22352,20728,22699,22737,22750,22111
16359,22986,22427,23230,23231,22855,21136,22822,22960,84978,22723
16360,22617,21623,48187,20719,22622,22274,22508,84347,21328,20724
16361,22605,22360,23084,23318,16169E,22083,23494,22568,23311,22943
16362,23130,23129,22113,35970,22791,21591,23319,23318,22909,21484
16363,22169,22766,84978,22791,84949,22170,21012,22792,22768,22798
16364,22138,23298,23014,23084,22606,22961,23013,22992,22558,22635
16365,22617,21621,22941,22738,22768,22488,47566B,79321,21034,22138
16366,21498,21500,23231,22986,21497,23163,22047,23230,23162,23164
16367,23201,23207,20727,22383,84970L,22666,23284,22090,22084,23681
16368,21485,22865,22633,22867,22835,22580,22632,23076,22834,22112
16369,20979,23169,21122,23569,22083,84375,22557,21080,23091,84380
16370,23298,22457,22839,21080,85099C,22841,21559,20727,20718,22505
16372,22505,23126,22114,22692,21891,22746,21430,22571,84347,22745
16374,21533,23298,22867,21485,22507,85123A,21534,22632,22960,22969
16376,23085,22563,22580,22941,21463,22804,21819,22467,22943,22179
16377,23232,15044A,15056N,15044B,15044C,15056BL,15034,15056P,15039,20679
16378,21915,22499,20971,20975,21380,22150,21892,22139,21914,21703
16379,22720,22960,23494,85099B,22555,23571,21212,21892,23207,22557
16380,22577,22578,22940,22579,21136,22574,84879,22186,22597,23211
16383,23500,21621,48194,23284,22693,17003,21733,22865,21122,84949
16384,23172,23174,23175,22967,84459B,22241,21382,23164,22845,17003
16385,22585,23263,22993,84879,22980,21922,22910,84078A,21623,21174
16386,23256,15056N,84947,84997C,22791,22386,85099F,84997B,22411,85099C
16387,84029E,84378,84375,21479,22585,22964,22966,22605,21485,22169
16389,22800,21889,22619,21688,23160,22801,22491,23161,84945,84978
16392,22693,22457,20676,21212,20979,22960,22423,22558,22371,20718
16393,20712,23076,85099F,21937,22663,23439,22970,22971,23367,22941
16394,22720,22427,23076,23005,21154,22241,21756,23245,23226,22487
16395,21497,22749,22750,22926,84997B,22493,22751,22147,22150,84997A
16398,22624,22666,22424,22626,22978,22662,23076,22625,22193,21524
16399,22178,21915,20726,82600,85152,22624,21730,22193,21175,22113
16400,23320,22694,22470,22867,23439,23330,23329,22835,22469,72741
16401,22382,22553,21238,22385,23199,21240,22333,84596B,21243,21239
16402,22960,21621,22866,22090,84879,22089,22989,85123A,23243,21110
16403,22662,20726,20728,21928,22663,22384,21231,85099F,85099C,22386
16404,22457,47566,22784,23397,48194,22470,23407,22189,22113,48138
16405,84945,84947,84946,71053,85123A,22178,22800,22464,22801,22792
16406,23201,23319,23320,23300,21034,23109,21733,22804,22834,23355
16407,82484,23332,47566,84792,84406B,23323,22774,22775,22082,84970S
16409,21733,85048,82486,23354,23118,48116,23245,23266,21385,22508
16411,22562,22866,21755,22992,22632,22791,84380,22633,21012,22952
16412,23330,84836,23323,22694,23207,23206,23103,22296,22855,23333
16413,23330,23298,22488,23322,23329,22456,22469,22596,22553,23321
16414,84947,23215,21844,22791,23103,47566,21216,21218,84945,23492
16415,23164,23172,23170,21108,22969,23174,23173,23076,22834,22698
16416,22189,21914,22620,21915,85123A,22296,23192,20983,23118,21429
16418,84879,21754,21326,22411,22470,23490,21592,82482,23109,22180
16419,84946,23174,22429,22698,22791,23170,22699,21136,23172,23171
16422,22431,71459,15036,23298,21878,22938,21238,84949,21621,23144
16423,22736,23353,23313,23343,22737,23351,23318,23352,23354,23311
16424,21136,84947,21621,22178,22585,84945,47566,84949,20685,23283
16425,21523,22366,23284,48187,21955,22692,21498,22424,16156S,22625
16426,23581,21931,22418,20914,23302,21479,22110,22996,22670,21770
16427,22791,84945,84970L,84755,84970S,21693,21326,22460,71459,21688
16428,22351,22354,22350,22352,22356,22344,22349,22348,22346,22345
16429,22086,22555,22487,21313,22894,22960,22430,22360,22492,22947
16430,22867,22866,23355,23439,22835,22114,22632,22834,23356,22111
16431,23245,22805,22423,21243,22743,22908,21935,22989,22294,22816
16432,22413,85150,85152,82600,21907,82583,82582,21903,21908,21165
16433,20749,84947,22739,22078,22734,21452,22081,22178,21326,22941
16434,22794,22989,22801,22795,22110,23152,23028,84879,23238,22721
16438,71053,21619,17091J,85039B,21618,21380,22064,72802A,22441,22624
16440,22632,22867,23206,23356,23201,22561,22489,23083,22865,22818
16441,22697,21696,22698,22303,22639,22301,22302,23489,22460,22304
16442,22734,23077,22904,23203,22606,22487,23082,22457,22992,21034
16444,22139,22383,22138,23301,22382,22499,22352,23300,22910,84375
16445,23323,23300,23407,23395,22728,23084,21484,22726,22694,22470
16446,22978,22989,22993,22937,22722,23299,22981,23198,22965,22907
16447,21754,48188,48187,85066,48129,22692,22980,21755,82552,21523
16448,21733,22189,22296,47590B,22178,47590A,21755,22295,21385,22427
16449,22291,82494L,22170,84970L,22293,21136,85123A,22173,21389,22501
16450,20725,22382,22384,20727,23207,20724,22355,23209,22662,22294
16451,23202,23201,23234,47566,85099C,23237,22086,23205,22356,23247
16454,21116,23234,23245,22423,23190,21115,22187,22186,21411,22457
16455,22749,21485,22940,22737,21672,22653,22652,23126,22654,22148
16456,23200,21181,21733,22384,23284,20728,20725,20726,20718,22662
16457,84836,84945,84755,22295,22791,22297,82484,21340,22178,22424
16458,20727,23201,20726,23206,20713,23205,23207,23321,23202,23208
16460,22086,22910,22956,84992,21976,22955,21210,23307,84988,22940
16461,22605,21623,22960,22502,22491,71459,21714,20828,23126,22693
16462,22168,22089,22467,22784,22488,22456,82484,20973,22485,72760B
16463,22077,22734,22086,22966,22492,23157,21704,23271,21889,22731
16464,23103,23356,23089,22383,20969,22460,21931,21889,22732,20712
16466,23332,23275,21843,23211,23493,23491,23321,21136,22734,22292
16468,85099F,85099C,21929,21928,22385,21930,20711,23201,23397,22411
16469,22607,47566,85099C,84879,22386,22941,23356,85014B,21034,21136
16470,22551,22556,23192,22654,22549,23445,22489,21481,85053,22418
16471,21175,82600,21985,84755,72351A,22297,85175,37446,85123A,21166
16473,84947,22087,84949,21314,84946,22469,22189,22829,22567,22178
16474,82483,23298,22382,23389,20972,22941,21314,82482,47566,22383
16475,84970S,23300,47590B,71053,47590A,21340,23144,21174,21385,21713
16477,22668,22065,22784,22090,22274,23110,21891,22083,22940,22457
16478,21891,21892,21888,21915,21890,22620,22617,22768,22507,22139
16479,23356,22468,22745,22111,22960,23014,23012,22720,22835,84347
16480,22077,22907,23321,21914,84991,23100,23078,23240,22865,22605
16482,10133,22577,85015,22969,21990,22609,22210,22610,20984,85032A
16483,20725,21892,22139,20727,22383,21889,23206,22662,23207,21912
16484,22619,22139,22557,22654,21891,22553,22273,22556,84946,23206
16485,23321,82482,82494L,22766,85066,22784,21754,22171,22173,22726
16488,23078,22610,22418,22693,22139,21704,22609,22489,22534,23434
16491,21791,23351,22489,23230,23232,21912,22139,22560,22980,22617
16493,21977,23298,23229,22938,23395,22964,22669,22693,22607,84992
16494,22858,21390,22488,22251,22967,22084,84836,22297,22804,22286
16495,22138,22607,22301,22083,23077,22456,20750,22493,22303,22300
16496,21890,21232,21175,85150,23503,21704,23230,22904,48194,21892
16497,82494L,23227,23170,22776,22801,84988,84836,23076,22621,22941
16498,22980,22965,22666,22722,22979,23165,22720,22966,23307,23243
16499,22469,22730,22568,22149,22470,22142,22768,23126,22141,22961
16500,84947,23084,23090,23318,21326,22906,23215,22297,23328,21314
16503,22382,22328,22492,22632,20725,47566,20674,22352,22751,22383
16504,21326,22142,71053,23109,23300,22971,22988,23102,22591,22178
16505,23354,23352,23318,23436,23438,85049A,23437,23319,22909,23311
16506,23322,22694,85123A,23321,84836,22695,23332,23323,23329,22804
16509,22666,22193,22627,22768,22625,23243,23173,22766,22848,22969
16510,22766,21257,85066,22739,22666,23118,22171,22079,22796,22654
16511,22326,84997D,21915,20726,23049,22470,23256,22837,21623,22974
16513,47590A,22427,20727,22382,22383,21977,22964,22417,47591D,22621
16515,22910,84970L,22960,21314,23109,23080,22957,22980,22082,23215
16516,22367,23163,22965,22966,23160,22898,23162,23171,22964,21156
16517,84978,22926,21714,22925,22804,84836,22457,21340,22854,21733
16518,22867,22910,23126,20971,22632,22633,22142,23127,22113,22991
16519,23556,23555,23554,22456,22301,85048,23557,21745,22302,22192
16520,22185,84970S,22197,21770,20712,84970L,23207,21714,22993,22835
16523,48116,22220,85099F,22302,22625,20726,22579,22150,22694,23583
16525,22170,22766,22768,21955,82484,84406B,21314,84836,22789,82486
16526,22776,84997B,23066,84997C,21244,23169,20679,22142,21240,22144
16527,21733,22768,22804,22767,72807C,22723,84050,23092,82483,22796
16528,21313,22801,22457,22800,23144,84949,23444,22460,22798,21695
16529,21166,22751,21181,21164,22646,21175,20685,22189,22692,21908
16531,22563,21914,21481,22562,23188,22435,22431,22751,22139,21731
16532,23121,23123,84692,21137,23298,22964,22041,15036,23120,22132
16533,82483,22424,23174,22197,22720,22469,23173,23012,23169,21314
16535,85123A,23174,23170,23169,22197,23173,23082,23175,22578,23264
16536,82482,23092,23353,23437,22592,23375,23318,20750,22169,22941
16539,21524,22692,82484,48187,22120,23321,22694,23323,20685,21809
16542,22766,23092,82483,23118,23111,23112,82484,23108,22171,22505
16545,21533,21843,20914,21531,21527,21175,85150,21218,21844,21166
16546,22967,22865,22241,84991,22866,22249,22148,23439,22086,22284
