,Top1_rec,Top2_rec,Top3_rec,Top4_rec,Top5_rec,Top6_rec,Top7_rec,Top8_rec,Top9_rec,Top10_rec
16012,14021,14323,16023,17819,14853,16696,14818,14338,13260,15909
16013,15073,15841,17584,15360,15694,16003,17970,14865,14229,12871
16014,17173,16834,14937,18261,18167,14567,15167,14656,13507,13954
16015,13822,14684,17353,14449,14451,13828,16412,13470,14981,16247
16016,15335,16469,14740,13569,16239,17462,13632,15747,16200,17737
16017,15164,16368,12617,14259,15754,14295,14396,16506,18194,12897
16018,17219,16362,17660,15597,17767,17759,17812,13301,18135,16851
16019,17314,14051,13748,17672,12989,15329,18104,15198,16730,15545
16020,15300,13356,16108,16982,15762,15075,16758,17037,13075,16592
16022,15518,18043,13403,14368,17554,17698,15651,14645,15695,17708
16023,16012,15813,16366,16696,13759,14021,14998,13244,15304,14338
16024,13207,18133,13270,15562,17414,16565,17995,16742,17846,13080
16025,18251,13774,13639,16164,14300,16793,14885,18241,16423,12516
16026,16668,16989,12754,17824,13483,14752,14139,13329,13588,13743
16027,14185,16500,14117,15753,16838,17181,17440,13837,17896,15257
16029,15062,16351,15321,18178,17649,16398,17786,14482,16065,12928
16030,18149,15665,14817,16370,16008,13246,17454,16232,14905,15971
16031,15894,15882,15830,15920,16730,17888,17144,17389,15532,16595
16033,14769,14462,16533,13956,14179,18109,13831,15658,16923,15443
16034,17747,15869,14666,13666,16405,15717,16737,16475,18073,14964
16036,15541,14477,13242,14566,12990,13070,13562,13689,15043,13228
16037,13328,14129,13984,16546,17967,12872,12738,17685,15549,13194
16038,12358,12756,13524,15442,12421,15224,12401,18239,13369,12515
16040,16085,17120,14246,14762,15551,13192,18013,14525,17590,16587
16041,14434,15790,17427,17513,14411,15593,12883,16591,16124,12506
16042,14291,16203,12936,14251,12684,13157,17010,16960,13196,14262
16043,16457,15643,15397,16217,18200,12956,15753,16359,18248,16623
16045,15104,15809,14105,18250,15813,15236,16509,15448,18185,16980
16048,14295,15350,12791,18220,14813,13933,14821,14647,16248,15434
16049,16330,14995,13239,16813,18219,15719,15628,16440,16706,15113
16050,16723,18221,15669,16340,14854,12644,13038,15578,16560,15563
16052,15667,16389,13899,12906,15335,18165,17556,13245,16023,15095
16053,12646,13356,16279,13850,15615,17649,13075,17069,14276,12648
16054,15578,18164,17503,18066,13381,15258,18242,15063,15288,12994
16055,13261,18171,16325,17923,16323,17217,15198,15199,15171,17079
16056,13607,17761,13884,13781,13681,14475,17496,13272,14157,12965
16057,14562,13340,15615,17059,14961,14239,15800,13850,14235,15955
16059,16775,12965,14100,12854,14209,14243,16208,18109,15453,16374
16061,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
16062,16556,15870,14285,15903,17247,14421,13536,17731,12873,14360
16063,16318,15386,14886,16297,16337,16378,17489,17855,16092,12686
16065,12928,16029,16456,16010,14577,18036,12945,15808,18283,16225
16066,13212,15790,16274,16893,14037,16591,13763,15977,14761,13416
16070,15275,15136,12628,15014,12541,16793,14585,13844,12611,17190
16071,17120,16008,14847,14179,14824,13643,14475,17737,16239,13989
16072,14411,16509,17901,13043,12881,16897,12902,16152,13614,15643
16073,16325,15110,13497,18095,18112,15582,13741,14737,18276,14818
16076,15625,12999,14022,16644,13707,16628,16483,15773,16099,16496
16078,16078,14616,15098,15526,14760,13723,16586,14236,15917,17187
16079,15075,17383,13897,16423,13638,17219,15070,17186,13135,16083
16080,13461,17029,18017,18174,16953,15313,12715,14887,12373,16625
16081,14462,12940,14704,13782,17580,16554,17761,14035,14733,14064
16083,16438,13233,14576,15516,16079,14603,17190,17385,17951,12532
16084,15445,15292,15226,17076,15157,16162,15346,16494,14439,13800
16085,14673,16040,16499,14656,17480,16374,16727,15129,14139,17733
16086,12928,13643,14566,14753,14887,14489,14824,13647,13587,17594
16091,18177,17174,13242,14001,14887,14566,17229,14489,16997,13461
16092,17180,12356,16834,13450,15289,13533,15592,12528,16110,14789
16093,13217,15897,12864,14000,13600,17187,14764,16377,17414,12877
16094,18146,12895,18185,13899,16493,15637,13381,16240,14241,17483
16096,18233,15524,14705,16990,13068,14924,13228,12758,12594,14688
16097,17937,15561,16672,17376,17670,12418,17824,15004,13621,17272
16098,14920,13689,16099,14859,14591,13029,14406,16258,16759,13821
16099,13689,13242,14477,16997,14566,17986,12990,13927,13070,17091
16101,17160,17669,12820,12422,18283,16918,15117,13461,17469,16370
16102,14371,13323,15180,14608,15280,15758,13017,16598,15160,15978
16103,15841,18191,13887,17515,17512,13101,17262,15262,16902,14340
16104,15568,14098,15355,12917,17874,14145,16884,14062,16681,17306
16105,13450,16333,15625,15637,17094,15014,16967,18139,16650,12497
16106,14193,15754,16126,12544,16455,17698,15348,13532,16847,13177
16107,12912,16696,15658,16855,15149,16509,15119,17819,17991,18242
16108,16020,13075,13566,16848,13560,12981,13979,17037,15096,15978
16109,17078,17102,17470,12356,17578,13493,14414,16919,13239,15424
16110,17509,14692,16340,13804,16092,13523,16776,15228,13038,15906
16112,13938,17844,13239,13283,13686,16843,15232,18217,14388,17871
16113,17628,15243,12643,16951,12676,14586,13159,16513,14889,15199
16114,15843,15206,17831,16211,13144,17991,13260,13324,16509,15827
16115,12853,12857,14227,16317,13571,15947,15845,14009,13075,13045
16116,14504,16146,12833,13161,13885,12956,14440,12872,13262,13064
16117,17133,16475,15262,13561,13803,14905,16010,14656,16146,16617
16119,18048,13496,13894,16473,16427,16554,17615,17060,15447,15938
16120,17024,17752,14801,16122,17078,13233,16083,14089,12577,17385
16121,15984,14239,16008,14179,16456,14459,14930,15379,17636,15125
16122,17601,12984,14537,12910,18013,15148,15333,18142,16611,16571
16123,17513,17330,17427,14434,16591,15568,15028,14878,14480,12719
16124,13043,14411,12506,17796,13519,16072,13742,16152,12584,16517
16125,17732,13033,14520,17174,17091,17525,16351,18192,14040,17496
16126,18261,13040,15754,12948,13177,16455,15148,15135,14193,12544
16127,14193,14703,16126,16233,15199,13155,15754,13532,15709,17206
16128,15669,17274,16139,14214,13422,15683,15228,12970,17480,13075
16131,14673,18181,13495,16141,17303,16210,14907,14918,17419,16726
16133,16803,13521,12717,16653,16369,16463,13880,16052,16516,12994
16134,16545,17692,17507,16356,14896,16584,13680,13434,15565,17595
16135,15813,15925,14021,14338,17991,13368,14431,13144,13899,16214
16136,14332,16747,14484,13321,13808,15050,17291,18155,17345,17595
16138,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
16139,13040,18261,14193,16126,16847,14537,13532,16518,15754,13177
16140,14673,14139,13635,16613,14488,17855,17552,13895,17425,13670
16141,16987,13769,12953,15225,17525,18181,16613,17496,16131,14608
16142,16403,16398,15840,14981,12822,17701,13518,13093,13282,13345
16143,12915,14210,14552,13452,16794,16091,13014,15457,13334,16225
16144,17331,14199,13144,14148,17991,17408,13006,16976,12603,13059
16145,17585,15159,16791,17373,16295,16055,13748,15364,14508,15680
16146,15655,15262,13705,16475,16232,13382,14584,14905,18074,13649
16147,17732,17303,15756,15598,12435,14954,14755,17701,13224,15218
16148,16148,14090,18113,15488,14117,14642,17347,13403,16976,16363
16149,17878,17154,16380,14234,15026,14975,15844,15315,14518,15653
16150,15262,16146,13593,15951,16407,16930,14012,15345,13782,15585
16152,16072,17438,16124,17053,18168,17443,17110,17256,14616,17931
16153,15241,14744,17649,15845,12683,13933,14961,14107,14998,13777
16156,13139,13985,16258,13772,13969,16229,13397,15800,18257,15756
16157,14834,15447,13496,13245,14208,13994,15793,16557,13837,13497
16159,17508,16494,17517,17431,13618,12849,14012,13706,13479,12403
16160,16305,17031,16875,17420,15398,13095,17160,16367,15417,16450
16161,16303,18178,16929,16810,17238,15417,14825,16201,14659,15021
16162,15308,17742,13781,13187,13420,15343,17343,15100,13928,16213
16163,17923,16323,14055,13666,17079,17278,15199,17723,13058,15537
16164,16836,17221,16423,14317,12516,12820,15254,15610,17383,13844
16168,17133,15622,16091,15674,15218,14863,17926,13666,14565,14626
16169,14598,14498,16347,15398,17160,15965,14581,14477,14317,13242
16170,14309,12472,15246,16723,13318,13109,17254,16657,17884,14146
16171,16236,12750,12739,16451,17193,15483,13673,12544,12420,14716
16172,16080,17649,17669,14009,14416,18283,14748,14709,14780,13461
16173,14995,14658,15482,17454,14242,14622,14035,16554,13372,15747
16174,17120,17658,14287,16509,12976,14246,13059,13932,17453,14148
16175,16587,16412,13888,13867,16413,14584,14174,13827,15624,16610
16177,13980,16877,15953,14641,15634,17506,15692,13928,15740,13171
16178,15657,16163,16766,18139,15703,13038,15637,14729,17527,14875
16179,13242,17816,14477,12747,15411,16182,16347,13238,15678,15781
16180,15394,17669,16788,17115,16403,16305,17454,12840,15674,13037
16181,15709,14438,14272,14495,13461,15178,16034,16323,17923,14964
16182,13242,14477,12990,13070,14566,15043,15678,16997,13689,13228
16183,14371,13017,16347,13323,15341,15017,15758,15634,15286,13560
16184,15457,14408,14462,18048,18191,15655,17521,16356,13434,18228
16185,13232,13344,15976,16020,16212,15300,17507,13591,12877,18185
16186,15296,12867,12700,14859,18123,15144,17769,16684,17516,13481
16187,14222,14191,18064,16809,17086,13643,13931,16271,15254,13791
16188,16644,16607,16639,14947,15632,14006,13995,15245,16851,15990
16189,13645,14102,13160,17639,15462,13651,13382,12521,17370,13265
16190,12829,16780,14501,12938,14327,16818,17616,17122,13947,17720
16191,12902,17218,13760,17678,14081,16062,14880,17690,15707,13870
16193,13657,16643,17552,15806,14291,12586,14631,16203,17859,16967
16198,16698,13573,14089,14052,12873,13396,15473,17297,16880,15070
16200,17469,17115,16201,14239,13549,16942,16839,14824,18192,13037
16201,18158,13791,15747,13643,13283,18177,17031,15222,12950,14438
16202,13948,13029,14643,13854,13922,13895,16216,15281,15373,17142
16203,16499,18066,17010,17014,16042,14129,14868,13276,17601,16960
16204,15434,16048,17166,18027,14608,14912,14113,13298,15830,16555
16205,16393,16403,12562,16807,18123,12493,12408,12656,12724,14810
16206,16768,16856,16506,15579,15471,18126,12837,13947,18194,14548
16207,17805,14882,14972,18135,17222,14174,13611,15836,18127,17775
16208,13888,18170,14584,13859,16525,14462,13133,17133,14905,13929
16209,17133,16475,14715,13301,14820,15587,15270,17925,16225,16210
16210,16386,13417,13245,16131,17545,14954,15660,15687,12640,16182
16211,16114,17040,13144,15843,14267,15149,15206,13324,17831,16509
16212,17438,15465,14352,18261,16871,15976,13261,17462,17014,13881
16213,12831,16587,16528,15618,16610,14890,16119,14174,17720,13116
16214,14644,14431,14288,14292,17738,16135,15149,16398,13993,12952
16215,16354,14179,14219,17385,17397,16759,12925,14075,16479,14554
16216,15269,14210,14870,13563,12854,14867,13782,15808,16448,18144
16217,14870,14542,12956,15397,17881,16344,12965,15507,15395,12994
16218,17454,14847,16809,13291,15417,16403,13819,16305,16201,15222
16221,16595,16400,17793,14689,15720,12936,14381,17711,13974,14350
16222,17507,16769,13151,14755,17146,15780,14823,13593,16356,12410
16224,14950,14022,14944,14755,13564,17430,14157,16212,14475,15225
16225,16525,14565,14699,16091,17133,15264,13722,14336,13246,14905
16226,16427,17060,14117,17347,18088,17312,18113,16148,15668,14090
16227,13600,14403,13405,17730,13911,14280,17550,16805,13220,12949
16229,14857,16960,15930,14317,13662,16156,15681,14179,17459,18257
16230,17148,16412,16610,16450,13856,16034,16239,15270,13989,14666
16232,14905,12573,16146,14064,13675,16208,16449,15262,16030,17133
16233,17206,16698,16236,16126,15754,12919,16455,12948,16793,15100
16235,13037,15507,13866,15743,14377,17765,12942,12833,13929,14217
16236,17206,16233,12544,16793,14703,13040,16171,16126,14815,15148
16239,16412,17122,16450,16266,13513,13947,16230,13470,12840,17682
16240,15764,15075,14842,13983,17426,16108,12886,17581,18257,16212
16241,16549,15356,15719,16813,15039,16458,13571,14441,17068,16919
16242,15940,14753,16942,14329,16458,14659,15719,14179,16008,13558
16243,12881,13782,17634,17500,13058,14656,16509,13827,18203,17079
16244,14541,15665,13184,14669,17625,16287,16619,17601,15806,15585
16245,13310,16589,14012,17623,17169,16374,14561,16838,13842,16085
16247,16629,14386,15349,13786,14689,15670,13703,16765,14998,14962
16248,14295,16048,15054,12791,15350,14821,16982,14138,17951,16400
16249,16639,15071,13895,14352,15620,16208,13867,15743,14947,14154
16250,17117,17105,16794,16350,14823,13972,17787,13960,17636,13126
16252,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
16253,18013,14251,16306,14132,15948,17601,16122,15068,13483,15683
16255,13930,17507,18109,16115,14823,15147,15978,13269,18099,13736
16256,15171,17628,15280,17723,14241,14421,15143,15139,17519,14854
16257,13343,13345,13369,13358,13347,13349,14932,13372,13338,13352
16258,13647,16156,13098,13136,16684,15981,16755,13408,14753,14895
16260,17330,14205,16430,17247,17545,15350,15782,15930,13536,17427
16261,17058,17253,17495,18222,15448,14998,12873,15648,17894,15164
16262,14320,14329,14315,14305,14312,14311,14309,14307,14306,18287
16265,16960,17690,17949,17897,15288,16753,13319,17491,14386,16316
16266,16239,17749,16450,16449,15665,15027,15291,18121,12747,12831
16268,18139,13359,13803,14770,15975,13904,12816,13760,17189,14967
16270,13707,12707,17094,14850,16084,13072,12756,17650,15625,15806
16271,16458,13931,13975,15861,13075,15615,15372,16794,17071,13643
16272,13070,16997,13242,12990,14477,12551,14566,15043,14887,14495
16274,17218,16066,17223,13956,14034,14285,17194,17894,13174,15551
16275,14619,17245,14600,17492,16557,17658,14198,15944,15149,15813
16276,13017,16432,13434,14608,17085,17829,18125,14912,14967,14738
16278,18233,15524,17668,14267,13853,13324,14644,14873,12885,16114
16279,14713,16053,18123,13137,14038,14409,14188,17669,16008,18064
16281,14447,12984,15333,13177,15348,13109,12939,14537,15970,12557
16282,17440,18255,15753,17053,17616,16405,18058,13094,16617,16739
16283,17839,17884,17674,13318,17218,17334,14488,15492,15521,13743
16284,17001,16602,14539,16851,14503,15598,16836,14019,17432,15163
16287,13805,16948,12414,15192,14586,16861,13953,17152,12922,18032
16292,12363,15075,12604,13639,12589,13247,13670,13016,12541,15261
16293,16750,15658,16107,14954,15796,14051,17340,17107,16374,15122
16295,14354,16791,17510,17679,13685,18171,13759,15399,16145,16198
16297,16063,15554,16998,12680,15768,18033,12464,12641,16811,13959
16298,15426,15953,12902,15049,16000,17034,15645,14784,14897,15694
16302,13194,12491,14355,13832,17394,17411,17534,14092,14871,14971
16303,12689,16161,18178,17758,13985,17037,14753,12976,12360,16945
16305,15417,16403,18177,17031,13791,17229,14389,14891,16809,18036
16306,16333,15806,18013,14206,13712,16698,12999,15129,16378,13654
16308,13848,13841,16377,14000,17414,13052,15117,12815,13946,12712
16309,12718,15095,13967,17855,15573,15274,13456,13635,16497,15416
16311,14484,13359,17839,13325,13104,17010,17451,13721,15398,16020
16313,17064,17551,14331,14501,17793,16893,15148,13336,14898,13308
16315,12837,15042,17114,18202,12556,15992,14552,15291,16573,13479
16316,13093,16214,15840,16240,13098,15298,16142,16906,14288,18223
16317,16803,12657,18242,16115,14755,15304,15813,13244,16643,18265
16318,13727,16337,15386,16063,13743,18150,14752,13108,17010,13085
16319,13147,15649,16679,14453,16545,13806,13194,16107,17553,15606
16320,14250,14331,13450,15068,13082,14408,12750,17966,17505,15440
16321,17723,18224,18246,16256,13092,16633,15143,12841,14890,16324
16322,15472,14034,15653,14511,14975,15986,15467,15010,17154,18154
16323,17923,17079,18019,17723,14642,17628,15199,13058,15171,16163
16324,13955,16413,13803,16402,16321,12854,17152,16861,12676,16444
16325,12873,16055,14421,15070,13570,15199,17079,14737,14719,16323
16326,16339,13763,13261,14040,17374,13778,17416,15426,13484,17351
16327,13636,17051,13637,13656,17779,16450,14174,16230,16566,13494
16330,13960,16049,17886,15790,16239,17427,14334,18061,13258,13695
16332,14912,15579,17866,15594,16773,18116,12355,16928,13167,17214
16333,16306,13712,14352,18013,16951,14139,16967,15806,16531,16754
16337,16318,15277,15386,13621,13727,13085,16846,14023,17100,18150
16338,17345,14642,13752,16091,14241,17723,17152,15447,16323,17923
16339,14589,13484,14795,13538,17351,17374,13699,18045,14100,16529
16340,12936,16110,13016,17509,17919,15592,16020,16108,13329,17432
16341,15660,14227,15930,18123,14753,13791,15398,16848,16086,13577
16342,15178,13070,16997,14636,16748,12990,14566,14495,17153,16986
16343,12670,15448,14543,15365,15292,16914,17002,16349,16943,14623
16344,15397,14542,16623,14699,14500,17245,16217,15395,16457,14280
16345,17603,17498,18135,13980,15510,16362,16536,15745,18169,16818
16347,16183,15747,17425,15341,16362,17739,14470,18188,17594,16169
16348,13587,14578,17964,14142,15556,17906,14670,16406,14480,14173
16349,14368,15759,17630,14958,15292,14681,16461,13044,16483,16917
16350,13929,12747,18170,14174,14475,13246,14908,15164,14883,15598
16351,15032,15417,17031,12373,17229,13791,13070,12715,14389,16748
16352,14584,14141,17921,13681,15099,12965,13186,15453,15597,13434
16353,15066,13186,14107,14952,13937,12576,14793,15240,13034,17501
16354,14968,14554,16215,13521,17274,14485,15096,12925,16479,14585
16356,13434,15520,15195,15565,13684,16757,16432,14349,13271,16584
16357,15917,15071,15343,16696,13549,12949,17819,15826,15265,13267
16358,16735,12910,13320,17160,15695,18283,17967,14360,16613,14038
16359,14353,16721,17222,15397,14209,15042,16043,17796,15227,15124
